salary,salary25,salary50,salary75,sampleCount,isShowSalary,salaryThousand50,salaryThousand,originSampleCount,originTotalSampleCount,analyzeCode,desc,jobCount,jobUrl,job_code,salary_type
54650.504,42000.0,51000.0,63000.0,185.0,True,51.0,54.0,185.0,796.0,5,10年以上,18,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002003&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2001002003,月薪
661605.6,501512.1,615510.2,823466.7,51.0,True,40.0,43.0,51.0,796.0,1,1年以下,420,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002003&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2001002003,年薪
681492.75,568879.4,644979.6,823466.7,147.0,True,42.0,44.0,147.0,796.0,2,1~3年,595,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002003&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2001002003,年薪
717847.3,559897.06,690281.75,889344.0,144.0,True,44.0,47.0,144.0,796.0,3,3~5年,339,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002003&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2001002003,年薪
729555.06,582352.9,691049.6,905813.4,269.0,True,45.0,48.0,269.0,796.0,4,5~10年,238,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002003&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2001002003,年薪
829663.25,628761.44,783189.56,1037568.0,185.0,True,51.0,54.0,185.0,796.0,5,10年以上,18,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002003&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2001002003,年薪
619061.25,459740.66,510129.3,648488.3,0.0,False,35.0,42.0,17.0,279.0,1,1年以下,276,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002004&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2001002004,年薪
553455.44,438190.3,510129.3,625049.0,47.0,True,35.0,37.0,47.0,279.0,2,1~3年,151,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002004&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2001002004,年薪
567642.56,459740.66,510129.3,671927.6,50.0,True,35.0,38.0,50.0,279.0,3,3~5年,30,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002004&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2001002004,年薪
571821.75,474107.56,524704.44,640675.2,105.0,True,36.0,38.0,105.0,279.0,4,5~10年,13,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002004&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2001002004,年薪
616202.6,502841.34,575717.4,781311.25,60.0,True,39.0,41.0,60.0,279.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002004&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2001002004,年薪
42186.824,32000.0,35000.0,41500.0,0.0,False,35.0,42.0,17.0,279.0,1,1年以下,276,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002004&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2001002004,月薪
37716.02,30500.0,35000.0,40000.0,47.0,True,35.0,37.0,47.0,279.0,2,1~3年,151,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002004&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2001002004,月薪
38682.82,32000.0,35000.0,43000.0,50.0,True,35.0,38.0,50.0,279.0,3,3~5年,30,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002004&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2001002004,月薪
38967.617,33000.0,36000.0,41000.0,105.0,True,36.0,38.0,105.0,279.0,4,5~10年,13,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002004&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2001002004,月薪
41992.016,35000.0,39500.0,50000.0,60.0,True,39.0,41.0,60.0,279.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002004&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2001002004,月薪
33568.75,30000.0,33350.0,35000.0,48.0,True,33.0,33.0,48.0,312.0,1,1年以下,984,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002005&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2001002005,月薪
35020.26,32000.0,34000.0,36500.0,99.0,True,34.0,35.0,99.0,312.0,2,1~3年,829,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002005&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2001002005,月薪
36003.242,32000.0,34790.0,39300.0,74.0,True,34.0,36.0,74.0,312.0,3,3~5年,221,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002005&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2001002005,月薪
35337.215,31650.0,33800.0,38000.0,0.0,False,33.0,35.0,61.0,312.0,4,5~10年,78,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002005&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2001002005,月薪
36757.0,33000.0,35950.0,38500.0,30.0,True,35.0,36.0,30.0,312.0,5,10年以上,5,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002005&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2001002005,月薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001000&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001000,年薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001000&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001000,年薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001000&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001000,年薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001000&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001000,年薪
NaN,NaN,NaN,NaN,0.0,False,0.0,0.0,0.0,0.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001000&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001000,年薪
622077.8,501488.75,552339.6,698569.25,13.0,True,41.0,44.0,13.0,84.0,1,1年以下,177,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002006&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2001002006,年薪
684611.25,534921.3,619698.1,741779.75,45.0,True,46.0,49.0,45.0,84.0,2,1~3年,150,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002006&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2001002006,年薪
817748.56,615159.56,693792.5,943428.6,12.0,True,51.0,58.0,12.0,84.0,3,3~5年,113,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002006&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2001002006,年薪
835147.5,688711.25,754415.1,1008244.3,12.0,True,56.0,60.0,12.0,84.0,4,5~10年,98,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002006&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2001002006,年薪
988257.9,NaN,956490.6,1022647.8,2.0,False,71.0,71.0,2.0,84.0,5,10年以上,7,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002006&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2001002006,年薪
521622.28,441121.4,485233.56,558950.1,878.0,True,33.0,34.0,878.0,12777.0,1,1年以下,13768,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001003&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001003,年薪
534206.56,441121.4,485233.56,574476.5,2901.0,True,33.0,34.0,2901.0,12777.0,2,1~3年,5804,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001003&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001003,年薪
543020.9,455825.47,499937.6,590002.9,2446.0,True,34.0,35.0,2446.0,12777.0,3,3~5年,992,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001003&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001003,年薪
557851.75,455825.47,514641.66,621055.7,3771.0,True,35.0,36.0,3771.0,12777.0,4,5~10年,236,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001003&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001003,年薪
598507.0,470529.5,533992.2,667634.9,2781.0,True,36.0,39.0,2781.0,12777.0,5,10年以上,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001003&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001003,年薪
34115.996,30000.0,33000.0,36000.0,878.0,True,33.0,34.0,878.0,12777.0,1,1年以下,13768,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001003&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001003,月薪
34939.055,30000.0,33000.0,37000.0,2901.0,True,33.0,34.0,2901.0,12777.0,2,1~3年,5805,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001003&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001003,月薪
35515.543,31000.0,34000.0,38000.0,2446.0,True,34.0,35.0,2446.0,12777.0,3,3~5年,992,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001003&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001003,月薪
36485.535,31000.0,35000.0,40000.0,3771.0,True,35.0,36.0,3771.0,12777.0,4,5~10年,236,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001003&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001003,月薪
39144.535,32000.0,36316.0,43000.0,2781.0,True,36.0,39.0,2781.0,12777.0,5,10年以上,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001003&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001003,月薪
734662.25,570150.06,678406.44,826671.56,0.0,False,47.0,49.0,89.0,2118.0,1,1年以下,334,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001001&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001001,年薪
700263.0,526847.56,620669.7,749944.75,396.0,True,43.0,47.0,396.0,2118.0,2,1~3年,342,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001001&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001001,年薪
722634.1,548498.8,649538.06,790824.75,390.0,True,45.0,48.0,390.0,2118.0,3,3~5年,265,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001001&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001001,年薪
745913.0,548498.8,649538.06,848618.6,626.0,True,45.0,50.0,626.0,2118.0,4,5~10年,291,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001001&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001001,年薪
823722.56,577367.2,721708.94,921775.4,617.0,True,50.0,55.0,617.0,2118.0,5,10年以上,82,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001001&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001001,年薪
755735.9,589204.7,787076.94,964169.25,0.0,False,50.0,50.0,24.0,642.0,1,1年以下,143,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001002&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001002,年薪
783646.3,561147.3,771335.44,944492.3,88.0,True,49.0,52.0,88.0,642.0,2,1~3年,115,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001002&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001002,年薪
812532.25,589204.7,787076.94,944492.3,92.0,True,50.0,54.0,92.0,642.0,3,3~5年,135,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001002&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001002,年薪
790266.25,561147.3,787076.94,960233.9,180.0,True,50.0,52.0,180.0,642.0,4,5~10年,140,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001002&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001002,年薪
864970.3,631290.75,846107.75,1023200.06,258.0,True,53.0,57.0,258.0,642.0,5,10年以上,36,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001002&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001002,年薪
44692.31,37500.0,41000.0,48500.0,13.0,True,41.0,44.0,13.0,84.0,1,1年以下,177,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002006&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2001002006,月薪
49184.934,40000.0,46000.0,51500.0,45.0,True,46.0,49.0,45.0,84.0,2,1~3年,150,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002006&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2001002006,月薪
58750.0,46000.0,51500.0,65500.0,12.0,True,51.0,58.0,12.0,84.0,3,3~5年,113,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002006&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2001002006,月薪
60000.0,51500.0,56000.0,70000.0,12.0,True,56.0,60.0,12.0,84.0,4,5~10年,98,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002006&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2001002006,月薪
71000.0,NaN,71000.0,71000.0,2.0,False,71.0,71.0,2.0,84.0,5,10年以上,7,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002006&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2001002006,月薪
49651.797,39500.0,47000.0,56500.0,0.0,False,47.0,49.0,89.0,2118.0,1,1年以下,334,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001001&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001001,月薪
47326.938,36500.0,43000.0,51256.0,396.0,True,43.0,47.0,396.0,2118.0,2,1~3年,342,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001001&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001001,月薪
48838.88,38000.0,45000.0,54050.0,390.0,True,45.0,48.0,390.0,2118.0,3,3~5年,265,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001001&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001001,月薪
50412.17,38000.0,45000.0,58000.0,626.0,True,45.0,50.0,626.0,2118.0,4,5~10年,291,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001001&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001001,月薪
55670.895,40000.0,50000.0,63000.0,617.0,True,50.0,55.0,617.0,2118.0,5,10年以上,82,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001001&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001001,月薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001000&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001000,月薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001000&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001000,月薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001000&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001000,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001000&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001000,月薪
NaN,NaN,NaN,NaN,0.0,False,0.0,0.0,0.0,0.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001000&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001000,月薪
50647.207,42000.0,50000.0,61250.0,0.0,False,50.0,50.0,24.0,642.0,1,1年以下,143,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001002&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001002,月薪
52517.684,40000.0,49000.0,60000.0,88.0,True,49.0,52.0,88.0,642.0,2,1~3年,115,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001002&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001002,月薪
54453.53,42000.0,50000.0,60000.0,92.0,True,50.0,54.0,92.0,642.0,3,3~5年,135,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001002&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001002,月薪
52961.332,40000.0,50000.0,61000.0,180.0,True,50.0,52.0,180.0,642.0,4,5~10年,140,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001002&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001002,月薪
57967.777,45000.0,53750.0,65000.0,258.0,True,53.0,57.0,258.0,642.0,5,10年以上,36,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001002&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001002,月薪
36685.688,32000.0,35000.0,40000.0,134.0,True,35.0,36.0,134.0,2122.0,1,1年以下,1840,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001004&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001004,月薪
38344.824,32850.0,36350.0,41900.0,413.0,True,36.0,38.0,413.0,2122.0,2,1~3年,1243,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001004&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001004,月薪
38158.684,32000.0,36000.0,41000.0,333.0,True,36.0,38.0,333.0,2122.0,3,3~5年,371,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001004&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001004,月薪
40178.56,33000.0,38000.0,45000.0,636.0,True,38.0,40.0,636.0,2122.0,4,5~10年,129,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001004&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001004,月薪
43734.766,35000.0,42000.0,50000.0,606.0,True,42.0,43.0,606.0,2122.0,5,10年以上,15,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001004&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001004,月薪
467839.94,408405.4,454010.7,525000.0,48.0,True,33.0,33.0,48.0,312.0,1,1年以下,984,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002005&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2001002005,年薪
488069.3,435632.44,462859.47,547500.0,99.0,True,34.0,35.0,99.0,312.0,2,1~3年,829,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002005&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2001002005,年薪
501768.88,435632.44,473614.16,589500.0,74.0,True,34.0,36.0,74.0,312.0,3,3~5年,221,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002005&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2001002005,年薪
492486.62,430867.72,460136.78,570000.0,0.0,False,33.0,35.0,61.0,312.0,4,5~10年,78,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002005&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2001002005,年薪
512273.84,449245.97,489405.8,577500.0,30.0,True,35.0,36.0,30.0,312.0,5,10年以上,5,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2001002005&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2001002005,年薪
543003.44,455208.8,514427.53,616976.2,134.0,True,35.0,36.0,134.0,2121.0,1,1年以下,1840,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001004&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001004,年薪
567561.1,467300.28,534269.75,646282.56,413.0,True,36.0,38.0,413.0,2121.0,2,1~3年,1243,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001004&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001004,年薪
564806.0,455208.8,529125.44,632400.56,333.0,True,36.0,38.0,333.0,2121.0,3,3~5年,371,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001004&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001004,年薪
594893.8,469434.06,558521.3,694098.2,635.0,True,38.0,40.0,635.0,2121.0,4,5~10年,129,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001004&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001004,年薪
647340.4,497884.62,617313.06,771220.2,606.0,True,42.0,43.0,606.0,2121.0,5,10年以上,15,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001004&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001004,年薪
39362.965,31250.0,37450.0,43000.0,0.0,False,37.0,39.0,27.0,450.0,1,1年以下,536,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001007&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001007,月薪
38100.504,33000.0,36000.0,42000.0,107.0,True,36.0,38.0,107.0,450.0,2,1~3年,344,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001007&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001007,月薪
39649.426,33800.0,37000.0,43000.0,87.0,True,37.0,39.0,87.0,450.0,3,3~5年,82,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001007&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001007,月薪
39542.93,33000.0,37000.0,45000.0,112.0,True,37.0,39.0,112.0,450.0,4,5~10年,14,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001007&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001007,月薪
43354.633,35000.0,40500.0,48750.0,117.0,True,40.0,43.0,117.0,450.0,5,10年以上,1,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001007&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001007,月薪
36405.69,31000.0,34000.0,40000.0,174.0,True,34.0,36.0,174.0,2163.0,1,1年以下,2010,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001005&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001005,月薪
37968.562,32000.0,35000.0,40000.0,505.0,True,35.0,37.0,505.0,2163.0,2,1~3年,1148,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001005&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001005,月薪
38689.918,32000.0,36000.0,42000.0,385.0,True,36.0,38.0,385.0,2163.0,3,3~5年,380,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001005&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001005,月薪
41402.582,33000.0,38000.0,46900.0,587.0,True,38.0,41.0,587.0,2163.0,4,5~10年,189,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001005&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001005,月薪
48004.688,38000.0,45000.0,55000.0,512.0,True,45.0,48.0,512.0,2163.0,5,10年以上,18,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001005&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001005,月薪
,,,,,,,,,,1,1年以下,34,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001008&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001008,月薪
33152.91,30000.0,31725.0,34958.0,11.0,True,31.0,33.0,11.0,48.0,2,1~3年,19,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001008&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001008,月薪
32522.0,27800.0,30000.0,36500.0,0.0,False,30.0,32.0,10.0,48.0,3,3~5年,5,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001008&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001008,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001008&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001008,月薪
39728.594,32000.0,37500.0,45600.0,27.0,True,37.0,39.0,27.0,48.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001008&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001008,月薪
32625.0,30000.0,32000.0,35000.0,16.0,True,32.0,32.0,16.0,158.0,1,1年以下,1171,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001009&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001009,月薪
32474.0,30000.0,32000.0,35000.0,50.0,True,32.0,32.0,50.0,158.0,2,1~3年,347,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001009&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001009,月薪
34078.79,30000.0,32000.0,35900.0,33.0,True,32.0,34.0,33.0,158.0,3,3~5年,39,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001009&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001009,月薪
32634.541,29575.0,31319.0,34750.0,0.0,False,31.0,32.0,37.0,158.0,4,5~10年,6,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001009&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001009,月薪
33404.547,30000.0,32500.0,34500.0,0.0,False,32.0,33.0,22.0,158.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001009&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001009,月薪
,,,,,,,,,,1,1年以下,34,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001008&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2002001008,年薪
498240.6,447774.47,481025.97,530045.9,11.0,True,31.0,33.0,11.0,48.0,2,1~3年,19,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001008&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2002001008,年薪
488758.9,414937.7,454870.9,553426.25,0.0,False,30.0,32.0,10.0,48.0,3,3~5年,5,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001008&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2002001008,年薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001008&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2002001008,年薪
597063.6,477626.1,568588.6,691403.75,27.0,True,37.0,39.0,27.0,48.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2002001008&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2002001008,年薪
